utt_id,utt_id_role,speaker,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,context_k1,context_k2,context_k3
144,144,MOT,John,1,"do you know what the difference between a star and a starfish is , John ?",do you know what the difference between a star and a starfish is John ?,14,15,18,19,18,18,14,John/011115.cha,856,23.5,okay well let's draw a starfish first .,the sun and starfish . okay well let's draw a starfish first .,up up up . the sun and starfish . okay well let's draw a starfish first .
145,145,MOT,John,1,<shall we make them a bit> [>] +...,shall we make them a bit .,6,7,6,7,6,6,6,John/011115.cha,859,23.5,do you know what the difference between a star and a starfish is John ?,okay well let's draw a starfish first . do you know what the difference between a star and a starfish is John ?,the sun and starfish . okay well let's draw a starfish first . do you know what the difference between a star and a starfish is John ?
146,146,MOT,John,1,"we should have dried it , shouldn't we ?",we should have dried it shouldn't we ?,7,10,7,8,7,7,7,John/011115.cha,865,23.5,shall we make them a bit .,do you know what the difference between a star and a starfish is John ? shall we make them a bit .,okay well let's draw a starfish first . do you know what the difference between a star and a starfish is John ? shall we make them a bit .
147,147,MOT,John,1,never mind .,never mind .,2,2,3,3,3,3,2,John/011115.cha,868,23.5,we should have dried it shouldn't we ?,shall we make them a bit . we should have dried it shouldn't we ?,do you know what the difference between a star and a starfish is John ? shall we make them a bit . we should have dried it shouldn't we ?
148,148,MOT,John,1,John .,John .,1,1,1,1,1,1,1,John/011115.cha,871,23.5,never mind .,we should have dried it shouldn't we ? never mind .,shall we make them a bit . we should have dried it shouldn't we ? never mind .
149,149,MOT,John,1,it's spoilt .,it's spoilt .,2,3,2,2,2,2,2,John/011115.cha,874,23.5,John .,never mind . John .,we should have dried it shouldn't we ? never mind . John .
150,150,MOT,John,1,the sun .,the sun .,2,2,2,2,2,2,2,John/011115.cha,877,23.5,it's spoilt .,John . it's spoilt .,never mind . John . it's spoilt .
151,151,MOT,John,1,starfish .,starfish .,1,1,2,2,2,2,1,John/011115.cha,883,23.5,the sun .,it's spoilt . the sun .,John . it's spoilt . the sun .
152,152,MOT,John,1,another starfish .,another starfish .,2,2,5,5,5,5,2,John/011115.cha,886,23.5,starfish .,the sun . starfish .,it's spoilt . the sun . starfish .
153,153,MOT,John,1,okay .,okay .,1,1,2,2,3,2,1,John/011115.cha,889,23.5,another starfish .,starfish . another starfish .,the sun . starfish . another starfish .
154,154,MOT,John,1,let's make it a bit (.) more rounded than a star .,let's make it a bit more rounded than a star .,10,12,11,13,11,12,10,John/011115.cha,892,23.5,okay .,another starfish . okay .,starfish . another starfish . okay .
155,155,MOT,John,1,is that a starfish ?,is that a starfish ?,4,4,5,5,5,5,4,John/011115.cha,895,23.5,let's make it a bit more rounded than a star .,okay . let's make it a bit more rounded than a star .,another starfish . okay . let's make it a bit more rounded than a star .
156,156,MOT,John,1,byebye starfish .,byebye starfish .,2,2,3,4,3,3,2,John/011115.cha,898,23.5,is that a starfish ?,let's make it a bit more rounded than a star . is that a starfish ?,okay . let's make it a bit more rounded than a star . is that a starfish ?
157,157,MOT,John,1,shall we draw an ordinary fish ?,shall we draw an ordinary fish ?,6,6,9,9,9,9,6,John/011115.cha,910,23.5,byebye starfish .,is that a starfish ? byebye starfish .,let's make it a bit more rounded than a star . is that a starfish ? byebye starfish .
158,158,MOT,John,1,what's this ?,what's this ?,2,3,2,2,2,2,2,John/011115.cha,916,23.5,shall we draw an ordinary fish ?,byebye starfish . shall we draw an ordinary fish ?,is that a starfish ? byebye starfish . shall we draw an ordinary fish ?
159,159,MOT,John,1,what's this John ?,what's this John ?,3,4,3,3,3,3,3,John/011115.cha,919,23.5,what's this ?,shall we draw an ordinary fish ? what's this ?,byebye starfish . shall we draw an ordinary fish ? what's this ?
160,160,MOT,John,1,what is it ?,what is it ?,3,3,3,3,3,3,3,John/011115.cha,928,23.5,what's this John ?,what's this ? what's this John ?,shall we draw an ordinary fish ? what's this ? what's this John ?
161,161,MOT,John,1,oh yeah .,oh yeah .,2,2,2,2,2,2,2,John/011115.cha,937,23.5,what is it ?,what's this John ? what is it ?,what's this ? what's this John ? what is it ?
162,162,MOT,John,1,that's very good eyes that .,that's very good eyes that .,5,6,6,6,7,6,5,John/011115.cha,940,23.5,oh yeah .,what is it ? oh yeah .,what's this John ? what is it ? oh yeah .
163,163,MOT,John,1,it's a fish .,it's a fish .,3,4,3,3,3,3,3,John/011115.cha,946,23.5,that's very good eyes that .,oh yeah . that's very good eyes that .,what is it ? oh yeah . that's very good eyes that .
164,164,MOT,John,1,the painting .,the painting .,2,2,3,3,3,3,2,John/011115.cha,952,23.5,it's a fish .,that's very good eyes that . it's a fish .,oh yeah . that's very good eyes that . it's a fish .
165,165,MOT,John,1,a star (.) or a starfish ?,a star or a starfish ?,5,5,6,6,6,6,5,John/011115.cha,961,23.5,the painting .,it's a fish . the painting .,that's very good eyes that . it's a fish . the painting .
166,166,MOT,John,1,star ?,star ?,1,1,1,1,1,1,1,John/011115.cha,964,23.5,a star or a starfish ?,the painting . a star or a starfish ?,it's a fish . the painting . a star or a starfish ?
167,167,MOT,John,1,it's purple .,it's purple .,2,3,2,3,2,3,2,John/011115.cha,970,23.5,star ?,a star or a starfish ? star ?,the painting . a star or a starfish ? star ?
168,168,MOT,John,1,a purple star okay .,a purple star okay .,4,4,5,6,6,6,4,John/011115.cha,976,23.5,it's purple .,star ? it's purple .,a star or a starfish ? star ? it's purple .
169,169,MOT,John,1,yeah .,yeah .,1,1,1,1,1,1,1,John/011115.cha,982,23.5,a purple star okay .,it's purple . a purple star okay .,star ? it's purple . a purple star okay .
170,170,MOT,John,1,twinkle twinkle little +//.,twinkle twinkle little .,3,4,3,6,3,6,3,John/011115.cha,985,23.5,yeah .,a purple star okay . yeah .,it's purple . a purple star okay . yeah .
171,171,MOT,John,1,how I wonder what you are .,how I wonder what you are .,6,6,7,7,7,7,6,John/011115.cha,991,23.5,twinkle twinkle little .,yeah . twinkle twinkle little .,a purple star okay . yeah . twinkle twinkle little .
172,172,MOT,John,1,more star .,more star .,2,2,2,3,2,2,2,John/011115.cha,997,23.5,how I wonder what you are .,twinkle twinkle little . how I wonder what you are .,yeah . twinkle twinkle little . how I wonder what you are .
173,173,MOT,John,1,here you are .,here you are .,3,3,3,4,3,3,3,John/011115.cha,1003,23.5,more star .,how I wonder what you are . more star .,twinkle twinkle little . how I wonder what you are . more star .
174,174,MOT,John,1,another one .,another one .,2,2,4,4,4,4,2,John/011115.cha,1006,23.5,here you are .,more star . here you are .,how I wonder what you are . more star . here you are .
175,175,MOT,John,1,up above the world so (.) high .,up above the world so high .,6,6,7,8,7,7,6,John/011115.cha,1009,23.5,another one .,here you are . another one .,more star . here you are . another one .
176,176,MOT,John,1,don't you like that one ?,don't you like that one ?,5,6,5,6,5,5,5,John/011115.cha,1012,23.5,up above the world so high .,another one . up above the world so high .,here you are . another one . up above the world so high .
177,177,MOT,John,1,it was a star .,it was a star .,4,5,4,4,4,4,4,John/011115.cha,1018,23.5,don't you like that one ?,up above the world so high . don't you like that one ?,another one . up above the world so high . don't you like that one ?
178,178,MOT,John,1,you rubbed it out .,you rubbed it out .,4,5,5,5,5,5,4,John/011115.cha,1021,23.5,it was a star .,don't you like that one ? it was a star .,up above the world so high . don't you like that one ? it was a star .
179,179,MOT,John,1,more star .,more star .,2,2,2,3,2,2,2,John/011115.cha,1027,23.5,you rubbed it out .,it was a star . you rubbed it out .,don't you like that one ? it was a star . you rubbed it out .
180,180,MOT,John,1,okay .,okay .,1,1,2,2,3,2,1,John/011115.cha,1033,23.5,more star .,you rubbed it out . more star .,it was a star . you rubbed it out . more star .
181,181,MOT,John,1,is this the one that got washed yesterday ?,is this the one that got washed yesterday ?,8,10,11,11,12,11,8,John/011115.cha,1045,23.5,okay .,more star . okay .,you rubbed it out . more star . okay .
182,182,MOT,John,1,mhm .,mhm .,1,1,1,1,1,1,1,John/011115.cha,1054,23.5,is this the one that got washed yesterday ?,okay . is this the one that got washed yesterday ?,more star . okay . is this the one that got washed yesterday ?
183,183,MOT,John,1,"can you keep them on the tray though , John ?",can you keep them on the tray though John ?,9,10,9,9,10,9,9,John/011115.cha,1057,23.5,mhm .,is this the one that got washed yesterday ? mhm .,okay . is this the one that got washed yesterday ? mhm .
184,184,MOT,John,1,oh yeah .,oh yeah .,2,2,2,2,2,2,2,John/011115.cha,1063,23.5,can you keep them on the tray though John ?,mhm . can you keep them on the tray though John ?,is this the one that got washed yesterday ? mhm . can you keep them on the tray though John ?
185,185,MOT,John,1,colors .,colors .,1,1,2,2,2,2,1,John/011115.cha,1069,23.5,oh yeah .,can you keep them on the tray though John ? oh yeah .,mhm . can you keep them on the tray though John ? oh yeah .
186,186,MOT,John,1,shall we start again ?,shall we start again ?,4,4,5,5,5,5,4,John/011115.cha,1073,23.5,colors .,oh yeah . colors .,can you keep them on the tray though John ? oh yeah . colors .
187,187,MOT,John,1,get a cloth .,get a cloth .,3,3,3,3,3,3,3,John/011115.cha,1076,23.5,shall we start again ?,colors . shall we start again ?,oh yeah . colors . shall we start again ?
188,188,MOT,John,1,"we'll just hafta wipe it , John .",we'll just hafta wipe it John .,6,8,7,8,7,7,6,John/011115.cha,1102,23.5,get a cloth .,shall we start again ? get a cloth .,colors . shall we start again ? get a cloth .
189,189,MOT,John,1,because it doesn't really work +//.,because it doesn't really work .,5,7,7,8,7,7,5,John/011115.cha,1105,23.5,we'll just hafta wipe it John .,get a cloth . we'll just hafta wipe it John .,shall we start again ? get a cloth . we'll just hafta wipe it John .
190,190,MOT,John,1,oh it does work very well when you do it .,oh it does work very well when you do it .,10,10,11,11,11,11,10,John/011115.cha,1108,23.5,because it doesn't really work .,we'll just hafta wipe it John . because it doesn't really work .,get a cloth . we'll just hafta wipe it John . because it doesn't really work .
191,191,MOT,John,1,mind your feet .,mind your feet .,3,3,3,3,3,3,3,John/011115.cha,1111,23.5,oh it does work very well when you do it .,because it doesn't really work . oh it does work very well when you do it .,we'll just hafta wipe it John . because it doesn't really work . oh it does work very well when you do it .
192,192,MOT,John,1,mhm .,mhm .,1,1,1,1,1,1,1,John/011115.cha,1117,23.5,mind your feet .,oh it does work very well when you do it . mind your feet .,because it doesn't really work . oh it does work very well when you do it . mind your feet .
193,193,MOT,John,1,oh brilliant .,oh brilliant .,2,2,3,3,3,3,2,John/011115.cha,1126,23.5,mhm .,mind your feet . mhm .,oh it does work very well when you do it . mind your feet . mhm .
194,194,MOT,John,1,that's a good starfish .,that's a good starfish .,4,5,5,5,5,5,4,John/011115.cha,1129,23.5,oh brilliant .,mhm . oh brilliant .,mind your feet . mhm . oh brilliant .
195,195,MOT,John,1,what's this ?,what's this ?,2,3,2,2,2,2,2,John/011115.cha,1132,23.5,that's a good starfish .,oh brilliant . that's a good starfish .,mhm . oh brilliant . that's a good starfish .
196,196,MOT,John,1,is this your starfish ?,is this your starfish ?,4,4,5,5,5,5,4,John/011115.cha,1135,23.5,what's this ?,that's a good starfish . what's this ?,oh brilliant . that's a good starfish . what's this ?
197,197,MOT,John,1,starfish .,starfish .,1,1,2,2,2,2,1,John/011115.cha,1141,23.5,is this your starfish ?,what's this ? is this your starfish ?,that's a good starfish . what's this ? is this your starfish ?
198,198,MOT,John,1,show Mummy your starfish .,show Mummy your starfish .,4,4,6,6,6,6,4,John/011115.cha,1144,23.5,starfish .,is this your starfish ? starfish .,what's this ? is this your starfish ? starfish .
199,199,MOT,John,1,Mummy hasta dry that .,Mummy hasta dry that .,4,4,6,6,6,6,4,John/011115.cha,1153,23.5,show Mummy your starfish .,starfish . show Mummy your starfish .,is this your starfish ? starfish . show Mummy your starfish .
200,200,MOT,John,1,starfish .,starfish .,1,1,2,2,2,2,1,John/011115.cha,1156,23.5,Mummy hasta dry that .,show Mummy your starfish . Mummy hasta dry that .,starfish . show Mummy your starfish . Mummy hasta dry that .
201,201,MOT,John,1,okay what's this ?,okay what's this ?,3,4,4,4,5,4,3,John/011115.cha,1162,23.5,starfish .,Mummy hasta dry that . starfish .,show Mummy your starfish . Mummy hasta dry that . starfish .
202,202,MOT,John,1,what's this ?,what's this ?,2,3,2,2,2,2,2,John/011115.cha,1168,23.5,okay what's this ?,starfish . okay what's this ?,Mummy hasta dry that . starfish . okay what's this ?
203,203,MOT,John,1,do you recognize that ?,do you recognize that ?,4,4,6,7,6,6,4,John/011115.cha,1171,23.5,what's this ?,okay what's this ? what's this ?,starfish . okay what's this ? what's this ?
204,204,MOT,John,1,mhm well it's like a spider but it lives in the sea and it (ha)s got these (.) pincers .,mhm well it's like a spider but it lives in the sea and it s got these pincers .,18,20,21,23,21,21,18,John/011115.cha,1177,23.5,do you recognize that ?,what's this ? do you recognize that ?,okay what's this ? what's this ? do you recognize that ?
205,205,MOT,John,1,it's a crab .,it's a crab .,3,4,3,3,3,3,3,John/011115.cha,1183,23.5,mhm well it's like a spider but it lives in the sea and it s got these pincers .,do you recognize that ? mhm well it's like a spider but it lives in the sea and it s got these pincers .,what's this ? do you recognize that ? mhm well it's like a spider but it lives in the sea and it s got these pincers .
206,206,MOT,John,1,you want me to draw a spider ?,you want me to draw a spider ?,7,7,8,8,8,8,7,John/011115.cha,1189,23.5,it's a crab .,mhm well it's like a spider but it lives in the sea and it s got these pincers . it's a crab .,do you recognize that ? mhm well it's like a spider but it lives in the sea and it s got these pincers . it's a crab .
207,207,MOT,John,1,oh: .,oh .,1,1,1,1,1,1,1,John/011115.cha,1198,23.5,you want me to draw a spider ?,it's a crab . you want me to draw a spider ?,mhm well it's like a spider but it lives in the sea and it s got these pincers . it's a crab . you want me to draw a spider ?
208,208,MOT,John,1,hold on .,hold on .,2,2,2,2,2,2,2,John/011115.cha,1201,23.5,oh .,you want me to draw a spider ? oh .,it's a crab . you want me to draw a spider ? oh .
209,209,MOT,John,1,give me some time .,give me some time .,4,4,4,7,4,4,4,John/011115.cha,1204,23.5,hold on .,oh . hold on .,you want me to draw a spider ? oh . hold on .
210,210,MOT,John,1,what do you want ?,what do you want ?,4,4,4,4,4,4,4,John/011115.cha,1207,23.5,give me some time .,hold on . give me some time .,oh . hold on . give me some time .
211,211,MOT,John,1,starfish or a spider ?,starfish or a spider ?,4,4,6,6,6,6,4,John/011115.cha,1210,23.5,what do you want ?,give me some time . what do you want ?,hold on . give me some time . what do you want ?
212,212,MOT,John,1,you want a starfish .,you want a starfish .,4,4,5,5,5,5,4,John/011115.cha,1216,23.5,starfish or a spider ?,what do you want ? starfish or a spider ?,give me some time . what do you want ? starfish or a spider ?
213,213,MOT,John,1,it looks a bit like a flower .,it looks a bit like a flower .,7,7,8,9,8,8,7,John/011115.cha,1219,23.5,you want a starfish .,starfish or a spider ? you want a starfish .,what do you want ? starfish or a spider ? you want a starfish .
214,214,MOT,John,1,shall I finish off the spider ?,shall I finish off the spider ?,6,6,8,8,8,8,6,John/011115.cha,1225,23.5,it looks a bit like a flower .,you want a starfish . it looks a bit like a flower .,starfish or a spider ? you want a starfish . it looks a bit like a flower .
215,215,MOT,John,1,you want a starfish ?,you want a starfish ?,4,4,5,5,5,5,4,John/011115.cha,1237,23.5,shall I finish off the spider ?,it looks a bit like a flower . shall I finish off the spider ?,you want a starfish . it looks a bit like a flower . shall I finish off the spider ?
