utt_id,utt_id_role,speaker,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,context_k1,context_k2,context_k3
131,131,MOT,Liz,1,"they don't have whiskers really , do they ?",they don't have whiskers really do they ?,7,9,9,10,11,9,7,Liz/011109.cha,688,23.3,what else ?,mhm . what else ?,mhm . mhm . what else ?
132,132,MOT,Liz,1,they have like dots there and there .,they have like dots there and there .,7,7,7,11,8,7,7,Liz/011109.cha,694,23.3,they don't have whiskers really do they ?,what else ? they don't have whiskers really do they ?,mhm . what else ? they don't have whiskers really do they ?
133,133,MOT,Liz,1,like that ?,like that ?,2,2,2,3,2,2,2,Liz/011109.cha,697,23.3,they have like dots there and there .,they don't have whiskers really do they ? they have like dots there and there .,what else ? they don't have whiskers really do they ? they have like dots there and there .
134,134,MOT,Liz,1,is that right ?,is that right ?,3,3,3,3,3,3,3,Liz/011109.cha,700,23.3,like that ?,they have like dots there and there . like that ?,they don't have whiskers really do they ? they have like dots there and there . like that ?
135,135,MOT,Liz,1,is it ?,is it ?,2,2,2,2,2,2,2,Liz/011109.cha,709,23.3,is that right ?,like that ? is that right ?,they have like dots there and there . like that ? is that right ?
136,136,MOT,Liz,1,okay .,okay .,1,1,2,2,3,2,1,Liz/011109.cha,718,23.3,is it ?,is that right ? is it ?,like that ? is that right ? is it ?
137,137,MOT,Liz,1,I'm glad you're convinced because I'm not .,I'm glad you're convinced because I'm not .,7,10,10,12,10,10,7,Liz/011109.cha,721,23.3,okay .,is it ? okay .,is that right ? is it ? okay .
138,138,MOT,Liz,1,oh: that says cow .,oh that says cow .,4,4,4,4,4,4,4,Liz/011109.cha,727,23.3,I'm glad you're convinced because I'm not .,okay . I'm glad you're convinced because I'm not .,is it ? okay . I'm glad you're convinced because I'm not .
139,139,MOT,Liz,1,mhm .,mhm .,1,1,1,1,1,1,1,Liz/011109.cha,733,23.3,oh that says cow .,I'm glad you're convinced because I'm not . oh that says cow .,okay . I'm glad you're convinced because I'm not . oh that says cow .
140,140,MOT,Liz,1,what're you doing Liz ?,what're you doing Liz ?,4,5,4,5,4,4,4,Liz/011109.cha,736,23.3,mhm .,oh that says cow . mhm .,I'm glad you're convinced because I'm not . oh that says cow . mhm .
141,141,MOT,Liz,1,come back in here sweetheart .,come back in here sweetheart .,5,5,6,8,6,6,5,Liz/011109.cha,739,23.3,what're you doing Liz ?,mhm . what're you doing Liz ?,oh that says cow . mhm . what're you doing Liz ?
142,142,MOT,Liz,1,do you wanna bring a book with you ?,do you wanna bring a book with you ?,8,8,9,9,9,9,8,Liz/011109.cha,742,23.3,come back in here sweetheart .,what're you doing Liz ? come back in here sweetheart .,mhm . what're you doing Liz ? come back in here sweetheart .
143,143,MOT,Liz,1,go on then .,go on then .,3,3,3,3,3,3,3,Liz/011109.cha,748,23.3,do you wanna bring a book with you ?,come back in here sweetheart . do you wanna bring a book with you ?,what're you doing Liz ? come back in here sweetheart . do you wanna bring a book with you ?
144,144,MOT,Liz,1,get a book out and we'll have a look .,get a book out and we'll have a look .,9,10,9,10,9,9,9,Liz/011109.cha,751,23.3,go on then .,do you wanna bring a book with you ? go on then .,come back in here sweetheart . do you wanna bring a book with you ? go on then .
145,145,MOT,Liz,1,oh that one .,oh that one .,3,3,3,3,3,3,3,Liz/011109.cha,757,23.3,get a book out and we'll have a look .,go on then . get a book out and we'll have a look .,do you wanna bring a book with you ? go on then . get a book out and we'll have a look .
146,146,MOT,Liz,1,oh I meant one to read .,oh I meant one to read .,6,7,6,6,6,6,6,Liz/011109.cha,763,23.3,oh that one .,get a book out and we'll have a look . oh that one .,go on then . get a book out and we'll have a look . oh that one .
147,147,MOT,Liz,1,there you go .,there you go .,3,3,3,4,3,3,3,Liz/011109.cha,778,23.3,oh I meant one to read .,oh that one . oh I meant one to read .,get a book out and we'll have a look . oh that one . oh I meant one to read .
148,148,MOT,Liz,1,what's in it ?,what's in it ?,3,4,3,3,3,3,3,Liz/011109.cha,781,23.3,there you go .,oh I meant one to read . there you go .,oh that one . oh I meant one to read . there you go .
149,149,MOT,Liz,1,all_gone ?,all_gone ?,2,1,2,3,2,2,2,Liz/011109.cha,790,23.3,what's in it ?,there you go . what's in it ?,oh I meant one to read . there you go . what's in it ?
150,150,MOT,Liz,1,what's in it Liz ?,what's in it Liz ?,4,5,4,4,4,4,4,Liz/011109.cha,793,23.3,all_gone ?,what's in it ? all_gone ?,there you go . what's in it ? all_gone ?
151,151,MOT,Liz,1,oh yeah .,oh yeah .,2,2,2,2,2,2,2,Liz/011109.cha,806,23.3,what's in it Liz ?,all_gone ? what's in it Liz ?,what's in it ? all_gone ? what's in it Liz ?
152,152,MOT,Liz,1,oh aye .,oh aye .,2,2,2,2,2,2,2,Liz/011109.cha,818,23.3,oh yeah .,what's in it Liz ? oh yeah .,all_gone ? what's in it Liz ? oh yeah .
153,153,MOT,Liz,1,the monkey's tail .,the monkey's tail .,3,4,4,4,4,4,3,Liz/011109.cha,821,23.3,oh aye .,oh yeah . oh aye .,what's in it Liz ? oh yeah . oh aye .
154,154,MOT,Liz,1,mhm .,mhm .,1,1,1,1,1,1,1,Liz/011109.cha,830,23.3,the monkey's tail .,oh aye . the monkey's tail .,oh yeah . oh aye . the monkey's tail .
155,155,MOT,Liz,1,"the monkeys run [*] away , didn't they ?",the monkeys run away didn't they ?,6,9,8,8,10,8,6,Liz/011109.cha,833,23.3,mhm .,the monkey's tail . mhm .,oh aye . the monkey's tail . mhm .
156,156,MOT,Liz,1,that was a very short story .,that was a very short story .,6,7,8,8,8,8,6,Liz/011109.cha,837,23.3,the monkeys run away didn't they ?,mhm . the monkeys run away didn't they ?,the monkey's tail . mhm . the monkeys run away didn't they ?
157,157,MOT,Liz,1,are you bringing another one in ?,are you bringing another one in ?,6,6,9,9,9,9,6,Liz/011109.cha,840,23.3,that was a very short story .,the monkeys run away didn't they ? that was a very short story .,mhm . the monkeys run away didn't they ? that was a very short story .
158,158,MOT,Liz,1,come on then .,come on then .,3,3,3,4,3,3,3,Liz/011109.cha,846,23.3,are you bringing another one in ?,that was a very short story . are you bringing another one in ?,the monkeys run away didn't they ? that was a very short story . are you bringing another one in ?
159,159,MOT,Liz,1,www .,.,0,0,0,0,0,0,0,Liz/011109.cha,855,23.3,come on then .,are you bringing another one in ? come on then .,that was a very short story . are you bringing another one in ? come on then .
160,160,MOT,Liz,1,that's [/] that's called a Rubik's cube .,that's that's called a Rubik's cube .,6,8,8,9,8,8,6,Liz/011109.cha,857,23.3,.,come on then . .,are you bringing another one in ? come on then . .
161,161,MOT,Liz,1,"that's why you call it an egg , isn't it ?",that's why you call it an egg isn't it ?,9,12,9,9,9,9,9,Liz/011109.cha,860,23.3,that's that's called a Rubik's cube .,. that's that's called a Rubik's cube .,come on then . . that's that's called a Rubik's cube .
162,162,MOT,Liz,1,mhm .,mhm .,1,1,1,1,1,1,1,Liz/011109.cha,869,23.3,that's why you call it an egg isn't it ?,that's that's called a Rubik's cube . that's why you call it an egg isn't it ?,. that's that's called a Rubik's cube . that's why you call it an egg isn't it ?
163,163,MOT,Liz,1,"that's Liz's money , isn't it ?",that's Liz's money isn't it ?,5,9,6,6,7,6,5,Liz/011109.cha,872,23.3,mhm .,that's why you call it an egg isn't it ? mhm .,that's that's called a Rubik's cube . that's why you call it an egg isn't it ? mhm .
164,164,MOT,Liz,1,mhm .,mhm .,1,1,1,1,1,1,1,Liz/011109.cha,881,23.3,that's Liz's money isn't it ?,mhm . that's Liz's money isn't it ?,that's why you call it an egg isn't it ? mhm . that's Liz's money isn't it ?
165,165,MOT,Liz,1,do you want it ?,do you want it ?,4,4,4,4,4,4,4,Liz/011109.cha,887,23.3,mhm .,that's Liz's money isn't it ? mhm .,mhm . that's Liz's money isn't it ? mhm .
166,166,MOT,Liz,1,there you go .,there you go .,3,3,3,4,3,3,3,Liz/011109.cha,893,23.3,do you want it ?,mhm . do you want it ?,that's Liz's money isn't it ? mhm . do you want it ?
167,167,MOT,Liz,1,no ?,no ?,1,1,1,1,1,1,1,Liz/011109.cha,899,23.3,there you go .,do you want it ? there you go .,mhm . do you want it ? there you go .
168,168,MOT,Liz,1,what [/] what're you after ?,what what're you after ?,4,4,5,6,5,5,4,Liz/011109.cha,902,23.3,no ?,there you go . no ?,do you want it ? there you go . no ?
169,169,MOT,Liz,1,this ?,this ?,1,1,1,1,1,1,1,Liz/011109.cha,911,23.3,what what're you after ?,no ? what what're you after ?,there you go . no ? what what're you after ?
170,170,MOT,Liz,1,no .,no .,1,1,1,1,1,1,1,Liz/011109.cha,920,23.3,this ?,what what're you after ? this ?,no ? what what're you after ? this ?
171,171,MOT,Liz,1,this .,this .,1,1,1,1,1,1,1,Liz/011109.cha,926,23.3,no .,this ? no .,what what're you after ? this ? no .
172,172,MOT,Liz,1,no .,no .,1,1,1,1,1,1,1,Liz/011109.cha,935,23.3,this .,no . this .,this ? no . this .
173,173,MOT,Liz,1,wait a minute .,wait a minute .,3,3,4,5,4,4,3,Liz/011109.cha,938,23.3,no .,this . no .,no . this . no .
174,174,MOT,Liz,1,wait a minute .,wait a minute .,3,3,4,5,4,4,3,Liz/011109.cha,944,23.3,wait a minute .,no . wait a minute .,this . no . wait a minute .
175,175,MOT,Liz,1,I'll move the box .,I'll move the box .,4,5,4,5,4,4,4,Liz/011109.cha,947,23.3,wait a minute .,wait a minute . wait a minute .,no . wait a minute . wait a minute .
176,176,MOT,Liz,1,and then you might be able to reach yourself &-eh ?,and then you might be able to reach yourself ?,9,9,10,11,10,11,9,Liz/011109.cha,950,23.3,I'll move the box .,wait a minute . I'll move the box .,wait a minute . wait a minute . I'll move the box .
177,177,MOT,Liz,1,oh you wanted the keys .,oh you wanted the keys .,5,6,6,6,6,7,5,Liz/011109.cha,956,23.3,and then you might be able to reach yourself ?,I'll move the box . and then you might be able to reach yourself ?,wait a minute . I'll move the box . and then you might be able to reach yourself ?
178,178,MOT,Liz,1,oh the fishes [: fish] [* +s] sorry .,oh the fishes sorry .,4,4,6,6,6,6,4,Liz/011109.cha,959,23.3,oh you wanted the keys .,and then you might be able to reach yourself ? oh you wanted the keys .,I'll move the box . and then you might be able to reach yourself ? oh you wanted the keys .
179,179,MOT,Liz,1,mhm .,mhm .,1,1,1,1,1,1,1,Liz/011109.cha,969,23.3,oh the fishes sorry .,oh you wanted the keys . oh the fishes sorry .,and then you might be able to reach yourself ? oh you wanted the keys . oh the fishes sorry .
180,180,MOT,Liz,1,that's the yellow one .,that's the yellow one .,4,5,5,5,5,5,4,Liz/011109.cha,972,23.3,mhm .,oh the fishes sorry . mhm .,oh you wanted the keys . oh the fishes sorry . mhm .
181,181,MOT,Liz,1,what's that you've got love ?,what's that you've got love ?,5,8,5,7,5,5,5,Liz/011109.cha,975,23.3,that's the yellow one .,mhm . that's the yellow one .,oh the fishes sorry . mhm . that's the yellow one .
182,182,MOT,Liz,1,oh the panda .,oh the panda .,3,3,4,4,4,4,3,Liz/011109.cha,981,23.3,what's that you've got love ?,that's the yellow one . what's that you've got love ?,mhm . that's the yellow one . what's that you've got love ?
183,183,MOT,Liz,1,it's a magnet .,it's a magnet .,3,4,4,4,4,4,3,Liz/011109.cha,984,23.3,oh the panda .,what's that you've got love ? oh the panda .,that's the yellow one . what's that you've got love ? oh the panda .
184,184,MOT,Liz,1,"you like that book , don't you ?",you like that book don't you ?,6,8,6,7,6,6,6,Liz/011109.cha,1015,23.3,it's a magnet .,oh the panda . it's a magnet .,what's that you've got love ? oh the panda . it's a magnet .
185,185,MOT,Liz,1,are you gonna [: going to] tell us what's in it ?,are you gonna tell us what's in it ?,8,10,9,9,9,9,8,Liz/011109.cha,1021,23.3,you like that book don't you ?,it's a magnet . you like that book don't you ?,oh the panda . it's a magnet . you like that book don't you ?
186,186,MOT,Liz,1,you want baa_baa sheep ?,you want baa_baa sheep ?,5,4,5,5,5,5,5,Liz/011109.cha,1030,23.3,are you gonna tell us what's in it ?,you like that book don't you ? are you gonna tell us what's in it ?,it's a magnet . you like that book don't you ? are you gonna tell us what's in it ?
187,187,MOT,Liz,1,okay .,okay .,1,1,2,2,3,2,1,Liz/011109.cha,1036,23.3,you want baa_baa sheep ?,are you gonna tell us what's in it ? you want baa_baa sheep ?,you like that book don't you ? are you gonna tell us what's in it ? you want baa_baa sheep ?
188,188,MOT,Liz,1,let's find him .,let's find him .,3,4,3,3,3,3,3,Liz/011109.cha,1039,23.3,okay .,you want baa_baa sheep ? okay .,are you gonna tell us what's in it ? you want baa_baa sheep ? okay .
189,189,MOT,Liz,1,page thirty six .,page thirty six .,3,3,4,5,4,4,3,Liz/011109.cha,1042,23.3,let's find him .,okay . let's find him .,you want baa_baa sheep ? okay . let's find him .
190,190,MOT,Liz,1,there we go .,there we go .,3,3,3,4,3,3,3,Liz/011109.cha,1045,23.3,page thirty six .,let's find him . page thirty six .,okay . let's find him . page thirty six .
191,191,MOT,Liz,1,baa_baa sheep .,baa_baa sheep .,3,2,3,3,3,3,3,Liz/011109.cha,1051,23.3,there we go .,page thirty six . there we go .,let's find him . page thirty six . there we go .
192,192,MOT,Liz,1,and what does he say ?,and what does he say ?,5,5,5,5,5,5,5,Liz/011109.cha,1054,23.3,baa_baa sheep .,there we go . baa_baa sheep .,page thirty six . there we go . baa_baa sheep .
193,193,MOT,Liz,1,"yeah he says +""/.",yeah he says .,3,4,3,3,3,3,3,Liz/011109.cha,1060,23.3,and what does he say ?,baa_baa sheep . and what does he say ?,there we go . baa_baa sheep . and what does he say ?
194,194,MOT,Liz,1,"+"" baa baa black sheep .",baa baa black sheep .,4,4,4,4,4,4,4,Liz/011109.cha,1063,23.3,yeah he says .,and what does he say ? yeah he says .,baa_baa sheep . and what does he say ? yeah he says .
195,195,MOT,Liz,1,have you any wool ?,have you any wool ?,4,4,4,5,4,4,4,Liz/011109.cha,1066,23.3,baa baa black sheep .,yeah he says . baa baa black sheep .,and what does he say ? yeah he says . baa baa black sheep .
196,196,MOT,Liz,1,then what ?,then what ?,2,2,2,2,2,2,2,Liz/011109.cha,1069,23.3,have you any wool ?,baa baa black sheep . have you any wool ?,yeah he says . baa baa black sheep . have you any wool ?
197,197,MOT,Liz,1,yes sir .,yes sir .,2,2,2,2,2,2,2,Liz/011109.cha,1075,23.3,then what ?,have you any wool ? then what ?,baa baa black sheep . have you any wool ? then what ?
198,198,MOT,Liz,1,that's right .,that's right .,2,3,2,2,2,2,2,Liz/011109.cha,1078,23.3,yes sir .,then what ? yes sir .,have you any wool ? then what ? yes sir .
199,199,MOT,Liz,1,are you swimming ?,are you swimming ?,3,3,4,4,4,4,3,Liz/011109.cha,1081,23.3,that's right .,yes sir . that's right .,then what ? yes sir . that's right .
200,200,MOT,Liz,1,I got you then .,I got you then .,4,5,4,4,4,4,4,Liz/011109.cha,1084,23.3,are you swimming ?,that's right . are you swimming ?,yes sir . that's right . are you swimming ?
201,201,MOT,Liz,1,mhm .,mhm .,1,1,1,1,1,1,1,Liz/011109.cha,1090,23.3,I got you then .,are you swimming ? I got you then .,that's right . are you swimming ? I got you then .
202,202,MOT,Liz,1,mhm .,mhm .,1,1,1,1,1,1,1,Liz/011109.cha,1099,23.3,mhm .,I got you then . mhm .,are you swimming ? I got you then . mhm .
203,203,MOT,Liz,1,"that's the stairs , isn't it ?",that's the stairs isn't it ?,5,8,5,5,5,5,5,Liz/011109.cha,1102,23.3,mhm .,mhm . mhm .,I got you then . mhm . mhm .
204,204,MOT,Liz,1,oh: .,oh .,1,1,1,1,1,1,1,Liz/011109.cha,1108,23.3,that's the stairs isn't it ?,mhm . that's the stairs isn't it ?,mhm . mhm . that's the stairs isn't it ?
205,205,MOT,Liz,1,why are you throwing that on the floor ?,why are you throwing that on the floor ?,8,8,9,9,9,9,8,Liz/011109.cha,1111,23.3,oh .,that's the stairs isn't it ? oh .,mhm . that's the stairs isn't it ? oh .
206,206,MOT,Liz,1,"it's your hat , isn't it ?",it's your hat isn't it ?,5,8,5,5,5,5,5,Liz/011109.cha,1114,23.3,why are you throwing that on the floor ?,oh . why are you throwing that on the floor ?,that's the stairs isn't it ? oh . why are you throwing that on the floor ?
207,207,MOT,Liz,1,yeah .,yeah .,1,1,1,1,1,1,1,Liz/011109.cha,1120,23.3,it's your hat isn't it ?,why are you throwing that on the floor ? it's your hat isn't it ?,oh . why are you throwing that on the floor ? it's your hat isn't it ?
208,208,MOT,Liz,1,what's the matter ?,what's the matter ?,3,4,4,4,4,4,3,Liz/011109.cha,1126,23.3,yeah .,it's your hat isn't it ? yeah .,why are you throwing that on the floor ? it's your hat isn't it ? yeah .
209,209,MOT,Liz,1,hey ?,hey ?,1,1,1,1,1,1,1,Liz/011109.cha,1129,23.3,what's the matter ?,yeah . what's the matter ?,it's your hat isn't it ? yeah . what's the matter ?
210,210,MOT,Liz,1,did you hurt your finger ?,did you hurt your finger ?,5,6,6,6,6,6,5,Liz/011109.cha,1132,23.3,hey ?,what's the matter ? hey ?,yeah . what's the matter ? hey ?
211,211,MOT,Liz,1,Liz .,Liz .,1,1,1,1,1,1,1,Liz/011109.cha,1135,23.3,did you hurt your finger ?,hey ? did you hurt your finger ?,what's the matter ? hey ? did you hurt your finger ?
212,212,MOT,Liz,1,oh you've got the bed .,oh you've got the bed .,5,7,5,6,5,5,5,Liz/011109.cha,1138,23.3,Liz .,did you hurt your finger ? Liz .,hey ? did you hurt your finger ? Liz .
213,213,MOT,Liz,1,shall we have a look at this story ?,shall we have a look at this story ?,8,8,9,10,9,9,8,Liz/011109.cha,1147,23.3,oh you've got the bed .,Liz . oh you've got the bed .,did you hurt your finger ? Liz . oh you've got the bed .
214,214,MOT,Liz,1,you tell me the story .,you tell me the story .,5,5,6,6,6,6,5,Liz/011109.cha,1156,23.3,shall we have a look at this story ?,oh you've got the bed . shall we have a look at this story ?,Liz . oh you've got the bed . shall we have a look at this story ?
