utt_id,child_id,utterance,word_count,file,line_no
7880,chj,hi wicklids [: liquids] !,2,chj.cha,7564
7881,chj,&-uh &~ha .,2,chj.cha,7579
7882,chj,yuck !,1,chj.cha,7604
7883,chj,no I'm not !,3,chj.cha,7611
7884,chj,I'm gonna tell your Ma !,5,chj.cha,7617
7885,chj,bad boy Matthew is a bad boy !,7,chj.cha,7627
7886,chj,Matthew is a bad boy !,5,chj.cha,7630
7887,chj,"Matthew is a bad boy , Matthew +...",6,chj.cha,7633
7888,chj,we hate tone .,3,chj.cha,7668
7889,chj,no I'm not !,3,chj.cha,7678
7890,chj,don't hurt me .,3,chj.cha,7691
7891,chj,ow !,1,chj.cha,7695
7892,chj,you +...,1,chj.cha,7698
7893,chj,&~au .,1,chj.cha,7701
7894,chj,"ahhah , he +...",2,chj.cha,7702
7895,chj,you do do .,3,chj.cha,7723
7896,chj,I'm going to tell your Ma .,6,chj.cha,7733
7897,chj,"Zoe , he hit me with a chair .",7,chj.cha,7739
7898,chj,god help you .,3,chj.cha,7745
7899,chj,"god &-er , ah .",3,chj.cha,7751
7900,chj,do:n't !,2,chj.cha,7754
7901,chj,you do do !,3,chj.cha,7757
7902,chj,&~a:h !,2,chj.cha,7760
7903,chj,"ah &~te ah Graeme , he pushed this on me: !",9,chj.cha,7771
7904,chj,okay sweety pie .,3,chj.cha,7811
7905,chj,&~ph [!] .,1,chj.cha,7819
7906,chj,what do you mean &~s +...,5,chj.cha,7824
7907,chj,"honey , she said stucker [: sucker] .",4,chj.cha,7827
7908,chj,"she said sucker , to me .",5,chj.cha,7830
7909,chj,yes you did !,3,chj.cha,7836
7910,chj,"fucker , she +...",2,chj.cha,7845
7911,chj,"well she [!] hasta behave , (be)cause she's the one who +...",9,chj.cha,7870
7912,chj,a binoculars [!] you dumb dumb .,5,chj.cha,7893
7913,chj,silly !,1,chj.cha,7896
7914,chj,hi Tony !,2,chj.cha,7905
7915,chj,I got a binoculars and you can't play with it .,10,chj.cha,7916
7916,chj,and now +...,2,chj.cha,7923
7917,chj,he [//] Tony's going down so I could get up !,9,chj.cha,7929
7918,chj,and then I [!] +...,3,chj.cha,7943
7919,chj,let's go play .,3,chj.cha,7956
7920,chj,okay ?,1,chj.cha,7959
7921,chj,I thought you was getting down .,6,chj.cha,7974
7922,chj,xxx .,1,chj.cha,8002
7923,chj,hm: (.) ?,1,chj.cha,8010
7924,chj,what ?,1,chj.cha,8013
7925,chj,no you can't have my binoculars .,6,chj.cha,8020
7926,chj,no .,1,chj.cha,8030
7927,chj,I wanna get up !,4,chj.cha,8040
7928,chj,Tony I thought you was getting down !,7,chj.cha,8044
7929,chj,"Tony I thought you was getting down , Tony !",8,chj.cha,8047
7930,chj,Tony .,1,chj.cha,8050
7931,chj,Tony I thought you was getting down !,7,chj.cha,8053
7932,chj,"no you're not , (be)cause I saw you getting down !",9,chj.cha,8059
7933,chj,&~ur:r [!] &-er .,3,chj.cha,8074
7934,chj,some kid .,2,chj.cha,8086
7935,chj,beat me up .,3,chj.cha,8089
7936,chj,the one who is laughing .,5,chj.cha,8097
7937,chj,that [!] girl was laughing .,4,chj.cha,8100
7938,chj,the one with the re:d sweater .,7,chj.cha,8103
7939,chj,you want me to take you to school ?,8,chj.cha,8110
7940,chj,"okay , come on .",3,chj.cha,8120
7941,chj,put your jacket on (.) .,4,chj.cha,8123
7942,chj,huh (.) ?,1,chj.cha,8129
7943,chj,xxx then you were taken to school (.) .,7,chj.cha,8135
7944,chj,ready ?,1,chj.cha,8138
7945,chj,want help (.) ?,2,chj.cha,8141
7946,chj,okay .,1,chj.cha,8144
7947,chj,no I can't .,3,chj.cha,8150
7948,chj,let's go .,2,chj.cha,8153
7949,chj,it's a bright sunny day out !,6,chj.cha,8159
7950,chj,"okay , put your shoes on .",5,chj.cha,8165
7951,chj,n:o [!] not those [!] shoes .,5,chj.cha,8169
7952,chj,these [!] shoes .,2,chj.cha,8172
7953,chj,"okay , little girl , let's go (.) .",5,chj.cha,8175
7954,chj,here we are (.) .,3,chj.cha,8178
7955,chj,"hey girls , come back here !",5,chj.cha,8194
7956,chj,&-uhihoo &~I:oah .,3,chj.cha,8198
7957,chj,how is it I got dead ?,6,chj.cha,8212
7958,chj,no stop (.) !,2,chj.cha,8219
7959,chj,and her daddy's dead !,4,chj.cha,8258
7960,chj,and her daddy's dead !,4,chj.cha,8265
7961,chj,and her daddy's dead !,4,chj.cha,8272
7962,chj,mm (.) .,1,chj.cha,8278
7963,chj,"it's , eight thirty .",3,chj.cha,8303
7964,chj,"and pretend , pretend daddy got dead and you said , oh , no !",11,chj.cha,8309
7965,chj,and pretend he got alive .,5,chj.cha,8338
7966,chj,"mm but pretend that he always is [//] it [//] what time it is dad , I always get dead .",17,chj.cha,8351
7967,chj,"&~ur:r [!] (.) hey , what's happening !",5,chj.cha,8369
7968,chj,&-er [!] .,1,chj.cha,8376
7969,chj,I did .,2,chj.cha,8412
7970,chj,&~o:h [!] .,2,chj.cha,8424
7971,chj,Perri's a little girl .,4,chj.cha,8428
7972,chj,do you wanna play with us ?,6,chj.cha,8432
7973,chj,"could she play with us , could Perri play ?",8,chj.cha,8435
7974,chj,could Perri play ?,3,chj.cha,8438
7975,chj,Perri do you wanna play house with us ?,8,chj.cha,8441
7976,chj,why ?,1,chj.cha,8447
7977,chj,"come on , let's go back home .",6,chj.cha,8453
7978,chj,I know who .,3,chj.cha,8463
7979,chj,"come on , let's go home .",5,chj.cha,8467
7980,chj,I'm gonna call the police (.) .,5,chj.cha,8473
7981,chj,we could +...,2,chj.cha,8478
7982,chj,&-er [!] (.) .,1,chj.cha,8484
7983,chj,"Graeme , would you do this for me ?",7,chj.cha,8486
7984,chj,stuck [: stick] this in ?,3,chj.cha,8492
7985,chj,would you stuck [: stick] this in ?,5,chj.cha,8499
7986,chj,xxx .,1,chj.cha,8505
7987,chj,huh ?,1,chj.cha,8537
7988,chj,what ?,1,chj.cha,8540
7989,chj,look what I got .,4,chj.cha,8552
7990,chj,my grandma gave it to me .,6,chj.cha,8566
7991,chj,a doggie and a boy running .,6,chj.cha,8580
7992,chj,xxx .,1,chj.cha,8595
7993,chj,"no , but but +...",3,chj.cha,8602
7994,chj,"my [//] I have a book that Tony give [: gave] to me and [//] Tony's momma give [: gave] to me , and , he , and I , and , an he , an then , and then I , and there's a record that tell(s) time , and a rabbit +...",38,chj.cha,8609
7995,chj,me too !,2,chj.cha,8616
7996,chj,"and then they , then then , and then , I , &~w , and then I +...",12,chj.cha,8622
7997,chj,bye .,1,chj.cha,8632
7998,chj,oh !,1,chj.cha,8636
7999,chj,"oh , oh , oh , oh .",4,chj.cha,8648
8000,chj,&-uh [!] &-uh [!] .,2,chj.cha,8651
8001,chj,who are you talking 0to ?,5,chj.cha,8655
8002,chj,who you talking to ?,4,chj.cha,8658
8003,chj,ah .,1,chj.cha,8664
8004,chj,that's beat up (.) .,3,chj.cha,8687
8005,chj,burger king !,2,chj.cha,8706
8006,chj,"have it you:r way , have it your way .",9,chj.cha,8713
8007,chj,and singing you:r way .,5,chj.cha,8717
8008,chj,have it your way +...,4,chj.cha,8720
8009,chj,"and singing haha [/] haha , have it your way , have it your +...",11,chj.cha,8726
8010,chj,ah [!] ah [!] .,2,chj.cha,8735
8011,chj,Chris !,1,chj.cha,8742
8012,chj,"some one got down from the loft , now I could go up !",12,chj.cha,8748
8013,chj,"ah , &~di , &~di , &~di &~di , &~dit , &~di &~dit , &~dae &~dae .",10,chj.cha,8754
8014,chj,why don't you get something ?,5,chj.cha,8771
8015,chj,how do you get some +...,5,chj.cha,8774
8016,chj,this !,1,chj.cha,8777
8017,chj,some +...,1,chj.cha,8780
8018,chj,I have my name on the board (.) .,7,chj.cha,8787
8019,chj,and then &~s +...,3,chj.cha,8794
8020,chj,"send it , send it to me (.) .",6,chj.cha,8797
8021,chj,give it too me when I'm +...,6,chj.cha,8806
8022,chj,"but , can I see the hole ?",6,chj.cha,8816
8023,chj,now it's mine .,3,chj.cha,8819
8024,chj,could I try it ?,4,chj.cha,8822
8025,chj,Toddy .,1,chj.cha,8829
8026,chj,hey Toddy you could read this .,6,chj.cha,8833
8027,chj,not those [!] girls !,3,chj.cha,8836
8028,chj,right ?,1,chj.cha,8839
8029,chj,yeah sneak in there .,4,chj.cha,8845
8030,chj,oh !,1,chj.cha,8851
8031,chj,"&~dae , &~di &~dae .",3,chj.cha,8854
8032,chj,ah haha (.) .,2,chj.cha,8874
8033,chj,hey !,1,chj.cha,8888
8034,chj,&-er !,1,chj.cha,8891
8035,chj,"boys are , boys are xxx .",5,chj.cha,8902
8036,chj,you and me you better shut up or we'll get you .,11,chj.cha,8911
8037,chj,and you'll be in bi:g trouble .,7,chj.cha,8914
8038,chj,"you're [!] gonna be in big trouble , you're !",7,chj.cha,8923
8039,chj,yeah the dinosaur doesn't like you .,6,chj.cha,8935
8040,chj,no that's our pet .,4,chj.cha,8942
8041,chj,"and &~th , and this is our pet .",7,chj.cha,8951
8042,chj,oh .,1,chj.cha,8957
8043,chj,and karate !,2,chj.cha,8978
8044,chj,huh ?,1,chj.cha,8985
8045,chj,what [!] ?,1,chj.cha,8991
8046,chj,a Swat ?,2,chj.cha,8997
8047,chj,come on hide !,3,chj.cha,9023
8048,chj,"hur(ry) , hur(ry) , let's run , run , hide , hide , I'll hide here .",10,chj.cha,9030
8049,chj,"yeah , that's +...",2,chj.cha,9036
8050,chj,yeau [: yeah now] Zoe can't find us (.) .,5,chj.cha,9049
8051,chj,whoo !,1,chj.cha,9053
8052,chj,somebody's coming .,2,chj.cha,9056
8053,chj,let's take a peek .,4,chj.cha,9059
8054,chj,"okay , let's run after them let's get those .",8,chj.cha,9065
8055,chj,get those kids (.) .,3,chj.cha,9072
8056,chj,"ah , where are they (.) ?",4,chj.cha,9076
8057,chj,let's stay (.) .,2,chj.cha,9083
8058,chj,haha [/] haha .,2,chj.cha,9087
8059,chj,"eee , &~ha , haha [/] haha .",4,chj.cha,9091
8060,chj,ah .,1,chj.cha,9095
8061,chj,yeah !,1,chj.cha,9113
8062,chj,"haha , haha .",2,chj.cha,9117
8063,chj,"ah , haha yeah .",3,chj.cha,9127
8064,chj,get in .,2,chj.cha,9130
8065,chj,"yeah , open the door !",4,chj.cha,9136
8066,chj,"hey , open the door !",4,chj.cha,9143
8067,chj,I'll +...,1,chj.cha,9146
8068,chj,open that door !,3,chj.cha,9152
8069,chj,ah .,1,chj.cha,9155
8070,chj,"alright , we will climb [!] in !",5,chj.cha,9161
8071,chj,here we climb in !,4,chj.cha,9171
8072,chj,ah !,1,chj.cha,9179
8073,chj,come on open it .,4,chj.cha,9182
8074,chj,they won't let us come in .,6,chj.cha,9185
8075,chj,Bernice !,1,chj.cha,9188
8076,chj,they won't let us come in !,6,chj.cha,9191
8077,chj,&-uh .,1,chj.cha,9194
8078,chj,&-uh (.) .,1,chj.cha,9195
8079,chj,yeah (.) !,1,chj.cha,9202
8080,chj,&-er !,1,chj.cha,9206
8081,chj,"I'm Kong Fuey , &~f !",4,chj.cha,9207
8082,chj,"well I'm Kong Fuey , right ?",5,chj.cha,9210
8083,chj,Hong Kong Fuey !,3,chj.cha,9213
8084,chj,"yeah , that's going for you too .",6,chj.cha,9219
8085,chj,hey !,1,chj.cha,9225
8086,chj,"&-er , &-er , come on .",4,chj.cha,9229
8087,chj,"&-uh , &-uh !",2,chj.cha,9232
8088,chj,&~ae .,1,chj.cha,9235
8089,chj,come on let's +...,3,chj.cha,9247
8090,chj,come on .,2,chj.cha,9260
8091,chj,"come on , let's go out and scare people .",8,chj.cha,9263
8092,chj,okay .,1,chj.cha,9270
8093,chj,"no , only xxx .",3,chj.cha,9279
8094,chj,open your helly@n$n !,5,chj.cha,9285
8095,chj,yeah let's [//] what_about her ?,5,chj.cha,9291
8096,chj,"here they come I , I'll look , for +...",7,chj.cha,9295
8097,chj,"+, I'll look for her from my binoculars .",7,chj.cha,9301
8098,chj,hey I see her !,4,chj.cha,9307
8099,chj,what ?,1,chj.cha,9317
8100,chj,would you put these in my cubby ?,7,chj.cha,9330
8101,chj,I wanna I wanna +...,4,chj.cha,9337
8102,chj,"come on , let's go .",4,chj.cha,9344
8103,chj,"yeah , let's go let's go .",5,chj.cha,9360
8104,chj,&~a:h !,2,chj.cha,9366
8105,chj,ahhah (.) !,1,chj.cha,9368
8106,chj,Hong Kong Fuey fight !,4,chj.cha,9371
8107,chj,"yeah , Hong Kong Fuey .",4,chj.cha,9383
8108,chj,"ah , haha , &~ha , ah , haha , &~ha .",6,chj.cha,9390
8109,chj,Hong Kong Fuey !,3,chj.cha,9396
8110,chj,&-er !,1,chj.cha,9399
8111,chj,"no , we're not getting you , we're getting Gabriella !",8,chj.cha,9403
8112,chj,we're getting Gabriella !,3,chj.cha,9409
8113,chj,ah .,1,chj.cha,9413
8114,chj,ahhah !,1,chj.cha,9428
8115,chj,we will get in the:re !,6,chj.cha,9436
8116,chj,look out !,2,chj.cha,9449
8117,chj,&-er !,1,chj.cha,9452
8118,chj,yeah .,1,chj.cha,9456
8119,chj,"yeah , he's catch her .",4,chj.cha,9460
8120,chj,"ah , haha , hur(ry) .",3,chj.cha,9463
8121,chj,"you're going , you're going back in the dinosaur !",8,chj.cha,9487
8122,chj,&-er !,1,chj.cha,9494
8123,chj,&~k !,1,chj.cha,9498
8124,chj,&~k !,1,chj.cha,9500
8125,chj,&~k !,1,chj.cha,9501
8126,chj,alright .,1,chj.cha,9506
8127,chj,and pretend you escaped !,4,chj.cha,9513
8128,chj,and pretend we found you !,5,chj.cha,9517
8129,chj,"oh , let's go to bed .",5,chj.cha,9520
8130,chj,ah .,1,chj.cha,9523
8131,chj,whew !,1,chj.cha,9526
8132,chj,I'm gonna go to bed .,5,chj.cha,9529
8133,chj,hey !,1,chj.cha,9532
8134,chj,"ah , I was [//] get (th)em now .",6,chj.cha,9535
8135,chj,"hey , she's escaped !",3,chj.cha,9541
8136,chj,she +...,1,chj.cha,9545
8137,chj,where is she ?,3,chj.cha,9554
8138,chj,let's go and look for her .,6,chj.cha,9557
8139,chj,that way ?,2,chj.cha,9566
8140,chj,there !,1,chj.cha,9575
8141,chj,you belong to your mother .,5,chj.cha,9578
8142,chj,"come on , let's go .",4,chj.cha,9581
8143,chj,"going back to the dinosaur , oh .",6,chj.cha,9584
8144,chj,hey !,1,chj.cha,9587
8145,chj,hey !,1,chj.cha,9590
8146,chj,stop !,1,chj.cha,9599
8147,chj,stop !,1,chj.cha,9602
8148,chj,"a:h , &~ha !",3,chj.cha,9605
8149,chj,Perri stop !,2,chj.cha,9611
8150,chj,"ah , oh , oh , ah , ah , haha .",6,chj.cha,9617
8151,chj,"got , got ya [: you] .",3,chj.cha,9625
8152,chj,I got her !,3,chj.cha,9632
8153,chj,"ah , I got her !",4,chj.cha,9635
8154,chj,oh .,1,chj.cha,9638
8155,chj,hey !,1,chj.cha,9644
8156,chj,hey !,1,chj.cha,9654
8157,chj,"ah , &~ha , hey , hey .",4,chj.cha,9663
8158,chj,and Todd .,2,chj.cha,9669
8159,chj,"well she , she didn't go back to the xxx .",9,chj.cha,9675
8160,chj,"come on , let's go .",4,chj.cha,9687
8161,chj,hey .,1,chj.cha,9693
8162,chj,I'll get her this time .,5,chj.cha,9700
8163,chj,ah .,1,chj.cha,9703
8164,chj,"hey , haha , &~ha .",3,chj.cha,9713
8165,chj,hey !,1,chj.cha,9720
8166,chj,hey hey hey !,3,chj.cha,9726
8167,chj,get outta [: out_of] my way !,4,chj.cha,9729
8168,chj,or we will trap [!] you !,5,chj.cha,9737
8169,chj,a:h !,2,chj.cha,9742
8170,chj,I got her .,3,chj.cha,9755
8171,chj,&~j &~j &~k .,3,chj.cha,9771
8172,chj,"ah , ah okay now let's get her next time .",9,chj.cha,9787
8173,chj,we'll get her next time .,5,chj.cha,9790
8174,chj,yeah .,1,chj.cha,9796
8175,chj,"no , they (.) +...",2,chj.cha,9800
8176,chj,hey !,1,chj.cha,9803
8177,chj,ah haha .,2,chj.cha,9806
8178,chj,"ah , haha .",2,chj.cha,9815
8179,chj,"good , she went back in the house .",7,chj.cha,9818
8180,chj,we're coming in there !,4,chj.cha,9827
8181,chj,come on !,2,chj.cha,9833
8182,chj,yeah .,1,chj.cha,9840
8183,chj,oh !,1,chj.cha,9843
8184,chj,come on .,2,chj.cha,9850
8185,chj,you do do fuckin(g) ass !,5,chj.cha,9860
8186,chj,come on .,2,chj.cha,9867
8187,chj,ah !,1,chj.cha,9885
8188,chj,ah !,1,chj.cha,9888
8189,chj,ah haha !,2,chj.cha,9891
8190,chj,got ya [: you] !,2,chj.cha,9894
8191,chj,got ya [: you] !,2,chj.cha,9897
8192,chj,got !,1,chj.cha,9900
8193,chj,hey .,1,chj.cha,9903
8194,chj,we'll bust the door down .,5,chj.cha,9917
8195,chj,I got binoculars .,3,chj.cha,9927
8196,chj,Gabriella you can't play with my binoculars .,7,chj.cha,9934
8197,chj,and crash through the door .,5,chj.cha,9951
8198,chj,no !,1,chj.cha,9957
8199,chj,we're mad at them .,4,chj.cha,9963
8200,chj,right ?,1,chj.cha,9966
8201,chj,hey let's give them a telephone .,6,chj.cha,9969
8202,chj,"okay , let's , ah .",3,chj.cha,9972
8203,chj,telephone delivery .,2,chj.cha,9978
8204,chj,yeah .,1,chj.cha,10004
8205,chj,"I don't know how , I know +...",6,chj.cha,10022
8206,chj,gingerbread man [//] I mean boy .,5,chj.cha,10049
8207,chj,okay .,1,chj.cha,10067
8208,chj,okay .,1,chj.cha,10113
8209,chj,first [!] you make some clay .,5,chj.cha,10134
8210,chj,okay .,1,chj.cha,10149
8211,chj,how do you make a +...,5,chj.cha,10152
8212,chj,okay .,1,chj.cha,10163
8213,chj,"it goes like [//] you just , put it like thi:s +...",10,chj.cha,10169
8214,chj,"hey I'm , your , hey !",4,chj.cha,10173
8215,chj,Willem !,1,chj.cha,10180
8216,chj,I go like that .,4,chj.cha,10184
8217,chj,and then a eye .,4,chj.cha,10187
8218,chj,"oh too lo , oh that's just a +...",7,chj.cha,10193
8219,chj,and now I make some ey:es .,7,chj.cha,10206
8220,chj,and +...,1,chj.cha,10212
8221,chj,his body .,2,chj.cha,10218
8222,chj,that .,1,chj.cha,10224
8223,chj,"but I'll , I'll give him some buttons .",7,chj.cha,10230
8224,chj,"n:o , it's a [//] because it's just a made out_of clay .",12,chj.cha,10248
8225,chj,yeah .,1,chj.cha,10254
8226,chj,"oh , we made [!] it .",4,chj.cha,10266
8227,chj,and +...,1,chj.cha,10275
8228,chj,"+, you just do one button +...",5,chj.cha,10281
8229,chj,"+, another button +...",2,chj.cha,10293
8230,chj,"that's Todd , I gave to him .",6,chj.cha,10313
8231,chj,I gave that to Todd .,5,chj.cha,10319
8232,chj,that [!] .,1,chj.cha,10325
8233,chj,the one with the worker mans [: men] [* +s] .,6,chj.cha,10329
8234,chj,"the man who works , in the basement .",7,chj.cha,10335
8235,chj,"to you and den [: then] I gave it to Todd , for him .",11,chj.cha,10341
8236,chj,uhhuh .,1,chj.cha,10356
8237,chj,because it's made out_of clay .,6,chj.cha,10368
8238,chj,"no , no , no .",3,chj.cha,10377
8239,chj,"it's , it's yellow [!] .",3,chj.cha,10380
8240,chj,"no , no , no .",3,chj.cha,10392
8241,chj,you just make it .,4,chj.cha,10395
8242,chj,you make it .,3,chj.cha,10398
8243,chj,n:o .,2,chj.cha,10416
8244,chj,"you get some flour to [//] you hafta get some flour , salt , and some coloring , and +...",15,chj.cha,10428
8245,chj,yeah .,1,chj.cha,10438
8246,chj,"and , and +...",2,chj.cha,10445
8247,chj,"no , oil , and .",3,chj.cha,10451
8248,chj,huh ?,1,chj.cha,10457
8249,chj,no .,1,chj.cha,10469
8250,chj,and +...,1,chj.cha,10475
8251,chj,I hafta xxx .,3,chj.cha,10481
8252,chj,right .,1,chj.cha,10502
8253,chj,ingredients .,1,chj.cha,10528
8254,chj,yeah it means the things that you make it with .,10,chj.cha,10534
8255,chj,"I'll make the flour , I'll make the flour !",8,chj.cha,10570
8256,chj,I know how to make the flour .,7,chj.cha,10574
8257,chj,"this , flour , and xxx .",4,chj.cha,10580
8258,chj,right .,1,chj.cha,10590
8259,chj,and +...,1,chj.cha,10596
8260,chj,"+, the salt .",2,chj.cha,10602
8261,chj,the other ingredients is s:alt +...,6,chj.cha,10623
8262,chj,salt .,1,chj.cha,10636
8263,chj,coloring .,1,chj.cha,10649
8264,chj,point these stuff .,3,chj.cha,10658
8265,chj,no that's coloring !,3,chj.cha,10664
8266,chj,huh ?,1,chj.cha,10676
8267,chj,coloring .,1,chj.cha,10685
8268,chj,he he he .,3,chj.cha,10701
8269,chj,"&-um , let's see .",3,chj.cha,10704
8270,chj,now you need some oil [!] .,5,chj.cha,10707
8271,chj,oil .,1,chj.cha,10713
8272,chj,oil (.) .,1,chj.cha,10726
8273,chj,bottle of oil .,3,chj.cha,10730
8274,chj,"&-um , well , I think &-um , let's see now , that's all , I think , well +...",13,chj.cha,10752
8275,chj,n:o !,2,chj.cha,10780
8276,chj,could I +...,2,chj.cha,10789
8277,chj,could I see this ?,4,chj.cha,10795
8278,chj,huh ?,1,chj.cha,10801
8279,chj,"no , in the , in the , in , I'll tell ya [: you] in , the , in in the , in the bottle [!] .",17,chj.cha,10810
8280,chj,"no I mean , in the , in the , in the , in a &~b , a in this .",15,chj.cha,10813
8281,chj,yeah .,1,chj.cha,10822
8282,chj,"oh , yeah a bowl .",4,chj.cha,10841
8283,chj,"all of this ah , stuff in it .",7,chj.cha,10847
8284,chj,"that's the , this is the xxx .",6,chj.cha,10853
8285,chj,"and now , we have +...",4,chj.cha,10868
8286,chj,"&~ha , what is it ?",4,chj.cha,10874
8287,chj,"let's see , ah .",3,chj.cha,10886
8288,chj,I [!] know .,2,chj.cha,10889
8289,chj,take the cutter that makes the playdough .,7,chj.cha,10892
8290,chj,the cutter .,2,chj.cha,10899
8291,chj,I'll make the color .,4,chj.cha,10903
8292,chj,yeah the cutter .,3,chj.cha,10924
8293,chj,buy one .,2,chj.cha,10930
8294,chj,"do you have a , do you have a +...",8,chj.cha,10939
8295,chj,"+, playdough cutter ?",2,chj.cha,10948
8296,chj,"no I just want some , a cook , a , a playdough cutter .",11,chj.cha,10963
8297,chj,I want a boy [!] one .,5,chj.cha,10975
8298,chj,with a lump on it .,5,chj.cha,10981
8299,chj,a lump on it .,4,chj.cha,10988
8300,chj,no [!] .,1,chj.cha,11000
8301,chj,nose .,1,chj.cha,11006
8302,chj,"mouth , the lips !",3,chj.cha,11012
8303,chj,"but , teacher's allowed to make clay too , but she knows how to make clay !",14,chj.cha,11018
8304,chj,"like she , she knows how to make clay .",8,chj.cha,11027
8305,chj,doesn't Debbie know how to make clay ?,7,chj.cha,11033
